CNT,Image Path,Launch String,MD5,Signer
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D51BD5A2-7548-11CF-A520-0080C77EF58A},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D51BD5A3-7548-11CF-A520-0080C77EF58A},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\mpg2splt.ax,HKCR\CLSID\{AFB6C280-2C41-11D3-8A60-0000F81E0E4A},CA936ADC8573D9FD6AAA4533F126C8A3,(Verified) Microsoft Windows
4,c:\windows\syswow64\msmpeg2enc.dll,HKCR\CLSID\{ACD453BC-C58A-44D1-BBF5-BFB325BE2D78},D3EEF308F2744591867860D12F8038EF,(Verified) Microsoft Windows
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{6A08CF80-0E18-11CF-A24D-0020AFD79767},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{6BC1CFFA-8FC1-4261-AC22-CFB4CC38DB50},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{6E8D4A20-310C-11D0-B79A-00AA003767A7},BFD6D6A473625003C06694FE98DC712E,(Verified) Microsoft Windows
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{6F26A6CD-967B-47FD-874A-7AED2C9D25A2},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{70E102B0-5556-11CE-97C0-00AA0055595A},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{9B8C4620-2C1A-11D0-8493-00A02438AD48},BFD6D6A473625003C06694FE98DC712E,(Verified) Microsoft Windows
4,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{A0025E90-E45B-11D1-ABE9-00A0C905F375},BFD6D6A473625003C06694FE98DC712E,(Verified) Microsoft Windows
4,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{A888DF60-1E90-11CF-AC98-00AA004C0FA9},FE7795FE3004F0E410CF4B43B95709CA,(Verified) Microsoft Windows
4,c:\windows\syswow64\msmpeg2enc.dll,HKCR\CLSID\{5F5AFF4A-2F7F-4279-88C2-CD88EB39D144},D3EEF308F2744591867860D12F8038EF,(Verified) Microsoft Windows
4,c:\windows\system32\devicecensus.exe,"%windir%\system32\devicecensus.exe" ,F7056495A79374C7A06CAB943CEC9422,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\storufs.sys,System32\drivers\storufs.sys,BC74E93B52526753408BC578C01CC786,(Verified) Microsoft Windows
4,c:\windows\system32\domgmt.dll,%SystemRoot%\system32\domgmt.dll,9C5623B62E74F1EF14F0D435E6FF8A76,(Verified) Microsoft Windows
4,c:\windows\system32\localspl.dll,localspl.dll,2640950FC6E93EF76BCAEA1E9C2C6C5A,(Verified) Microsoft Windows
4,c:\windows\system32\tcpmon.dll,tcpmon.dll,C0A22C631462B3122957FB34DC71AA85,(Verified) Microsoft Windows
4,c:\windows\system32\usbmon.dll,usbmon.dll,2517371801167619C066D910B98B7EB8,(Verified) Microsoft Windows
4,c:\windows\system32\apmon.dll,APMon.dll,38205D0D5691264FB6EA608A8A27B7B8,(Verified) Microsoft Windows
4,c:\windows\system32\win32spl.dll,win32spl.dll,936F80B51DE6971431BA390D07EAE688,(Verified) Microsoft Windows
4,c:\windows\system32\msv1_0.dll,msv1_0,8B8AB1D060AFED9D3FB93CAA14DF99E7,(Verified) Microsoft Windows
4,c:\windows\system32\ntlanman.dll,%SystemRoot%\System32\ntlanman.dll,27181A13DF0FCEAFF7DD7251BA1417A5,(Verified) Microsoft Windows
4,c:\windows\system32\appmgmts.dll,appmgmts.dll,785A1493731880AE44C7E6C46CCA004E,(Verified) Microsoft Windows
4,c:\windows\system32\cscobj.dll,%SystemRoot%\System32\cscobj.dll,675BEC9A581AC27118E721555E3459F0,(Verified) Microsoft Windows
4,c:\windows\system32\wlidcredprov.dll,HKCR\CLSID\{F8A0B131-5F68-486c-8040-7E8FC3C85BB6},3AD75B231FF0FAD82E278023A3407A24,(Verified) Microsoft Windows
4,c:\windows\system32\fidocredprov.dll,HKCR\CLSID\{F8A1793B-7873-4046-B2A7-1F318747F427},8A795613CC3A8A851A230AE97231FEB3,(Verified) Microsoft Windows
4,c:\windows\system32\credprovs.dll,HKCR\CLSID\{DDC0EED2-ADBE-40b6-A217-EDE16A79A0DE},107095F501EFDE7A3082F03CA9F7AA44,(Verified) Microsoft Windows
4,c:\windows\system32\rasplap.dll,HKCR\CLSID\{5537E283-B1E7-4EF8-9C6E-7AB0AFE5056D},8379C13050D22856136825E80B637CBB,(Verified) Microsoft Windows
4,c:\windows\system32\gpscript.dll,C:\Windows\System32\gpscript.dll,3E4A885CC00CC7A850697743A128F171,(Verified) Microsoft Windows
4,c:\windows\system32\tsworkspace.dll,C:\Windows\System32\tsworkspace.dll,6515BB04EAF61A55D93FD9AFA36CDE7E,(Verified) Microsoft Windows
4,c:\windows\system32\dmenrollengine.dll,dmenrollengine.dll,9225DC176C3ADCD36E207E1805364404,(Verified) Microsoft Windows
4,c:\windows\system32\srchadmin.dll,%SystemRoot%\System32\srchadmin.dll,39C467F5BDC0F05AF6F82431551D8592,(Verified) Microsoft Windows
4,c:\windows\system32\rdpclip.exe,rdpclip,71868F88F721FBED7FE1A29A8D519460,(Verified) Microsoft Windows
4,c:\windows\system32\advapi32.dll,advapi32.dll,14FBF8BA6DF05FCDB75F5E981C2B031A,(Verified) Microsoft Windows
4,c:\windows\system32\ngccredprov.dll,HKCR\CLSID\{D6886603-9D2F-4EB2-B667-1971041FA96B},A2AEDAB3C67AD899DEA49D3D92E47E93,(Verified) Microsoft Windows
4,c:\windows\system32\oleaut32.dll,OLEAUT32.dll,CC734B06EDE8AE3B463B606173947907,(Verified) Microsoft Windows
4,c:\windows\system32\rpcrt4.dll,rpcrt4.dll,0D57C7C8C3E2618D64D9A7E266E95B09,(Verified) Microsoft Windows
4,c:\windows\system32\sechost.dll,sechost.dll,CEDD2C232AA5F18C7917497361E76F61,(Verified) Microsoft Windows
4,c:\windows\system32\setupapi.dll,Setupapi.dll,6E76CF61D57568EE3A5A467F38C8DD80,(Verified) Microsoft Windows
4,c:\windows\system32\shcore.dll,SHCORE.dll,CABC32218756D2FE73DA9D343D676729,(Verified) Microsoft Windows
4,c:\windows\system32\shell32.dll,SHELL32.dll,01CE3FDC3AAF5E7E6B43378899AB3953,(Verified) Microsoft Windows
4,c:\windows\system32\shlwapi.dll,SHLWAPI.dll,ECA7D40680C32FD41FB7A1B30AA5E114,(Verified) Microsoft Windows
4,c:\windows\system32\user32.dll,user32.dll,F9068469C512AB3B8EE0306A1B40CB56,(Verified) Microsoft Windows
4,c:\windows\system32\ole32.dll,ole32.dll,D77AFFFFADCE023AA3B8E9AAD2759A99,(Verified) Microsoft Windows
4,c:\windows\system32\nsi.dll,NSI.dll,4E68997189FD4655EE566A1C5DD74419,(Verified) Microsoft Windows
4,c:\windows\system32\comdlg32.dll,COMDLG32.dll,34DCFB57777F1FA6FFDA6E266A3D6D93,(Verified) Microsoft Windows
4,c:\windows\system32\coml2.dll,coml2.dll,6F432A26C3998A0BE71916955F0F29B8,(Verified) Microsoft Windows
4,c:\windows\system32\gdi32.dll,gdi32.dll,00B22901A8C6D1C67DD7B0E2D63763AB,(Verified) Microsoft Windows
4,c:\windows\system32\gdiplus.dll,gdiplus.dll,DC1B262B6173C621144181FD655F8965,(Verified) Microsoft Windows
4,c:\windows\system32\imm32.dll,IMM32.dll,A5CF51E5938BC3B36F035678EADFFAD3,(Verified) Microsoft Windows
4,c:\windows\system32\kernel32.dll,kernel32.dll,53D9F3BB592D584BC119C6AF16E7575B,(Verified) Microsoft Windows
4,c:\windows\system32\msctf.dll,MSCTF.dll,317EE91ACB99A10485C38CEF56417839,(Verified) Microsoft Windows
4,c:\windows\system32\msvcrt.dll,MSVCRT.dll,9B2B0E1D4965C3C6C9E699A9F6738FFB,(Verified) Microsoft Windows
4,c:\windows\system32\combase.dll,combase.dll,6C28951826CB3339A320224696688F27,(Verified) Microsoft Windows
4,c:\windows\system32\credprovslegacy.dll,HKCR\CLSID\{cb82ea12-9f71-446d-89e1-8d0924e1256e},5E156BEDCE089689C204055DD9918D24,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\ufxsynopsys.sys,\SystemRoot\System32\drivers\ufxsynopsys.sys,EC86C5BF1EBE408BA39730EDAAC93353,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\usbccgp.sys,\SystemRoot\System32\drivers\usbccgp.sys,B116EC25D7AD2EDD602A6EDEA8D7681C,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\usbehci.sys,\SystemRoot\System32\drivers\usbehci.sys,4CABA64DF4B1F3E772E70FD4FAE6CA0C,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\usbhub3.sys,\SystemRoot\System32\drivers\UsbHub3.sys,6C5563F34424790A8F23985D837D18C0,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\usbstor.sys,\SystemRoot\System32\drivers\USBSTOR.SYS,FF22D57250991143E6E969EE7BFAC0F1,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\usbxhci.sys,\SystemRoot\System32\drivers\USBXHCI.SYS,10165ECCC7A1DF3C1B6AA53C8EB2A87F,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\vhdmp.sys,\SystemRoot\System32\drivers\vhdmp.sys,763F34108F69B714E3F3410BDE057F8A,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\vmbus.sys,System32\drivers\vmbus.sys,A898490F7840AB1012D70887DEB20106,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\ufx01000.sys,system32\drivers\ufx01000.sys,D88BCBABE51CCB450B3DD1C696D9DD80,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\uefi.sys,\SystemRoot\System32\drivers\UEFI.sys,E1D26FA75626B66D0020E07E30CDEC8C,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\storvsc.sys,System32\drivers\storvsc.sys,C58DC01DBBFB0DC058AC1AB792D88AC2,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\synth3dvsc.sys,\SystemRoot\System32\drivers\Synth3dVsc.sys,7B4BF4CC6C96749124984A9E0AE1896A,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\tdx.sys,\SystemRoot\system32\DRIVERS\tdx.sys,E5CE3388A455ED80480EAE3A8ADD53A9,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\tpm.sys,\SystemRoot\System32\drivers\tpm.sys,BF97F92E1043BC92073FAED0752B70A2,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\tsusbhub.sys,system32\drivers\tsusbhub.sys,06DE25D00DA359742445B525229E9929,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\tunnel.sys,System32\drivers\tunnel.sys,4227DDD821E0A81448CD187B80265927,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\ucmucsiacpiclient.sys,\SystemRoot\System32\drivers\UcmUcsiAcpiClient.sys,41ED24E49525CB10312C707112E34C98,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\ucmucsicx.sys,System32\Drivers\UcmUcsiCx.sys,B107AD3336E791B7B0F8E87301D23E44,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\volmgr.sys,System32\drivers\volmgr.sys,88AFCF1B2C10A5175AE5F7FC22B64851,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\volsnap.sys,System32\drivers\volsnap.sys,0F13F63BA93C89DA4F54B8830EB5410B,(Verified) Microsoft Windows
4,c:\windows\system32\wldap32.dll,WLDAP32.dll,A5398A699E617D6F6440E3EEF9060507,(Verified) Microsoft Windows
4,c:\windows\system32\trustedsignalcredprov.dll,HKCR\CLSID\{27FBDB57-B613-4AF2-9D7E-4FA7A66C21AD},49A7069A54562D28097DE4C60E67C309,(Verified) Microsoft Windows
4,c:\windows\system32\credprovs.dll,HKCR\CLSID\{3dd6bec0-8193-4ffe-ae25-e08e39ea4063},107095F501EFDE7A3082F03CA9F7AA44,(Verified) Microsoft Windows
4,c:\windows\system32\devicengccredprov.dll,HKCR\CLSID\{48B4E58D-2791-456C-9091-D524C6C706F2},747B1C32F2CE0734142139F3DF20F7F0,(Verified) Microsoft Windows
4,c:\windows\system32\credprovs.dll,HKCR\CLSID\{60b78e88-ead8-445c-9cfd-0b87f74ea6cd},107095F501EFDE7A3082F03CA9F7AA44,(Verified) Microsoft Windows
4,c:\windows\system32\smartcardcredentialprovider.dll,HKCR\CLSID\{8FD7E19C-3BF7-489B-A72C-846AB3678C96},9DC0E579A781FEBBFF18E1858BE9CA5D,(Verified) Microsoft Windows
4,c:\windows\system32\smartcardcredentialprovider.dll,HKCR\CLSID\{94596c7e-3744-41ce-893e-bbf09122f76a},9DC0E579A781FEBBFF18E1858BE9CA5D,(Verified) Microsoft Windows
4,c:\windows\system32\biocredprov.dll,HKCR\CLSID\{BEC09223-B018-416D-A0AC-523971B639F5},2AB912F64587AC47FEE7D02D58508776,(Verified) Microsoft Windows
4,c:\windows\system32\cxcredprov.dll,HKCR\CLSID\{C5D7540A-CD51-453B-B22B-05305BA03F07},7C20F5246E716A44326140A3B8D7EDB4,(Verified) Microsoft Windows
4,c:\windows\system32\credprovs.dll,HKCR\CLSID\{25CBB996-92ED-457e-B28C-4774084BD562},107095F501EFDE7A3082F03CA9F7AA44,(Verified) Microsoft Windows
4,c:\windows\system32\credprovslegacy.dll,HKCR\CLSID\{2135f72a-90b5-4ed3-a7f1-8bb705ac276a},5E156BEDCE089689C204055DD9918D24,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\wdf01000.sys,system32\drivers\Wdf01000.sys,2F76D984214FCE6DC7037A7E1094E062,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\wfplwfs.sys,System32\drivers\wfplwfs.sys,F2E1963A78B8CCDF8B70A4FD235A7576,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\winnat.sys,system32\drivers\winnat.sys,B7FEA2CC1333D4C30E58E89F682D8BCB,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\winquic.sys,system32\drivers\winquic.sys,33FB24F528B7B48AC594B95557922D6A,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\wof.sys,Wof,7BDD8CD05D67CDC66E00D061F0F5F010,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\wudfrd.sys,system32\drivers\WudfRd.sys,6C3D8C8C991B62588C52336C5F60423C,(Verified) Microsoft Windows
4,c:\windows\system32\smartcardcredentialprovider.dll,HKCR\CLSID\{1b283861-754f-4022-ad47-a5eaaa618894},9DC0E579A781FEBBFF18E1858BE9CA5D,(Verified) Microsoft Windows
4,c:\windows\system32\smartcardcredentialprovider.dll,HKCR\CLSID\{1ee7337f-85ac-45e2-a23c-37c753209769},9DC0E579A781FEBBFF18E1858BE9CA5D,(Verified) Microsoft Windows
4,c:\windows\system32\drivers\wcifs.sys,\SystemRoot\system32\drivers\wcifs.sys,56C01567804F216661C624708849A288,(Verified) Microsoft Windows
4,c:\windows\system32\wow64.dll,wow64.dll,14E4FCFCE2465FC30B2B58A072568400,(Verified) Microsoft Windows
4,c:\windows\system32\srchadmin.dll,HKCR\CLSID\{DA67B8AD-E81B-4c70-9B91-B417B5E33527},39C467F5BDC0F05AF6F82431551D8592,(Verified) Microsoft Windows
4,c:\windows\system32\shdocvw.dll,HKCR\CLSID\{EF4D1E1A-1C87-4AA8-8934-E68E4367468D},ED08905B91230BB536A7049B8D0473AB,(Verified) Microsoft Windows
4,c:\windows\system32\bthprops.cpl,HKCR\CLSID\{F08C5AC2-E722-4116-ADB7-CE41B527994B},9C6D2F1DFD3B5AF160FD06E45E4A2DE4,(Verified) Microsoft Windows
4,c:\windows\system32\actioncenter.dll,HKCR\CLSID\{F56F6FDD-AA9D-4618-A949-C1B91AF43B1A},8D8010C4A0940844794270AC727F81D9,(Verified) Microsoft Windows
4,c:\windows\system32\hgcpl.dll,HKCR\CLSID\{ff363bfe-4941-4179-a81c-f3f1ca72d820},8F3AB91830685932380E5116699FA0B1,(Verified) Microsoft Windows
4,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{003e0278-eca8-4bb8-a256-3689ca1c2600},035861A91B042B56C96EC15272129E9C,(Verified) Microsoft Windows
4,c:\windows\syswow64\sndvolsso.dll,HKCR\CLSID\{3BF043EF-A974-49B3-8322-B853CF1E5EC5},68DCE78837F04EDA9D89D0C26D1C9AF4,(Verified) Microsoft Windows
4,c:\windows\syswow64\stobject.dll,HKCR\CLSID\{68ddbb56-9d1d-4fd9-89c5-c0da2a625392},B3E5A14F193547B0617EE5B416CA42E3,(Verified) Microsoft Windows
4,c:\windows\system32\cscui.dll,HKCR\CLSID\{C51F0A6B-2A63-4cf4-8938-24404EAEF422},F0DA491C758DC53340E56E1BF5C95CE9,(Verified) Microsoft Windows
4,c:\windows\system32\pnidui.dll,HKCR\CLSID\{C2796011-81BA-4148-8FCA-C6643245113F},1B0DCBE679AC32E61CE8C8609B948F34,(Verified) Microsoft Windows
4,c:\windows\system32\pwsso.dll,HKCR\CLSID\{4DC9C264-730E-4CF6-8374-70F079E4F82B},B801A78953B5F3AB96B55E1B15593EB6,(Verified) Microsoft Windows
4,c:\windows\system32\windows.cloudstore.dll,HKCR\CLSID\{578480AA-1B1C-4343-AABD-62C0A273DCB5},FE6F41BC581E2873ACAA56BBAF82AC79,(Verified) Microsoft Windows
4,c:\windows\system32\stobject.dll,HKCR\CLSID\{68ddbb56-9d1d-4fd9-89c5-c0da2a625392},4ADBE980CC440695BDB9C0E0D0EA58D4,(Verified) Microsoft Windows
4,c:\windows\system32\shell32.dll,HKCR\CLSID\{7849596a-48ea-486e-8937-a2a3009f31a9},01CE3FDC3AAF5E7E6B43378899AB3953,(Verified) Microsoft Windows
4,c:\windows\system32\shell32.dll,HKCR\CLSID\{78DE489B-7931-4f14-83B4-C56D38AC9FFA},01CE3FDC3AAF5E7E6B43378899AB3953,(Verified) Microsoft Windows
4,c:\windows\system32\windows.storage.dll,HKCR\CLSID\{811F592B-CDE7-4ca4-A6D4-7BB3F60AD8FB},75931F260631EB6961EFC911D5959765,(Verified) Microsoft Windows
4,c:\windows\system32\systemresetplatform\systemresetsso.dll,HKCR\CLSID\{872f8dc8-dde4-43bd-ac7a-e3d9fe86ceac},C9F6F1E526F9998701BDFB0604F938EC,(Verified) Microsoft Windows
4,c:\windows\system32\wpdshserviceobj.dll,HKCR\CLSID\{AAA288BA-9A4C-45B0-95D7-94D524869DB5},C6934B5D232079D629B04AD892A3405B,(Verified) Microsoft Windows
4,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{7849596a-48ea-486e-8937-a2a3009f31a9},035861A91B042B56C96EC15272129E9C,(Verified) Microsoft Windows
4,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{78DE489B-7931-4f14-83B4-C56D38AC9FFA},035861A91B042B56C96EC15272129E9C,(Verified) Microsoft Windows
4,c:\windows\system32\sndvolsso.dll,HKCR\CLSID\{3BF043EF-A974-49B3-8322-B853CF1E5EC5},FB4CB0E9A913FDD2BCBF27C8D13A59BB,(Verified) Microsoft Windows
4,c:\windows\system32\compattelrunner.exe,"%windir%\system32\compattelrunner.exe" ,39AA24AA785E65CAEFCAACAC5FA6C30C,(Verified) Microsoft Windows
4,c:\windows\system32\compattelrunner.exe,"%windir%\system32\compattelrunner.exe" -maintenance,39AA24AA785E65CAEFCAACAC5FA6C30C,(Verified) Microsoft Windows
4,c:\windows\system32\windows.storage.applicationdata.dll,"%windir%\system32\rundll32.exe" Windows.Storage.ApplicationData.dll,CleanupTemporaryState,6578118EC014895388AB06D9B2B6C695,(Verified) Microsoft Windows
4,c:\windows\system32\appxdeploymentclient.dll,"%windir%\system32\rundll32.exe" %windir%\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask,49331E7C9B0ED34AC68A5B27F83C7ED0,(Verified) Microsoft Windows
4,c:\windows\system32\bcdboot.exe,"%windir%\system32\bcdboot.exe" %windir% /sysrepair,3DC1655867CEAC5F2E9E6A419674FE40,(Verified) Microsoft Windows
4,c:\windows\system32\clipup.exe,"%SystemRoot%\system32\ClipUp.exe" -p -s -o,E70FB3B1C873D54A8A11CC1C2E2F179B,(Verified) Microsoft Windows Publisher
4,c:\windows\system32\cloudexperiencehostbroker.exe,HKCR\CLSID\{E4544ABA-62BF-4C54-AAB2-EC246342626C},1578230CF657A6562A7DE7BA97DE434E,(Verified) Microsoft Windows
4,c:\windows\system32\wsqmcons.exe,"%SystemRoot%\System32\wsqmcons.exe" ,AF9974196D2A646DD08811F1178A57D8,(Verified) Microsoft Windows
4,c:\windows\system32\appidcertstorecheck.exe,"%windir%\system32\appidcertstorecheck.exe" ,0A83494678BDA0EE8A6DF733CE7AED4F,(Verified) Microsoft Windows
4,c:\windows\system32\appidpolicyconverter.exe,"%windir%\system32\appidpolicyconverter.exe" ,240293AE678DF1481232EC345F57454C,(Verified) Microsoft Windows
4,c:\windows\syswow64\srchadmin.dll,HKCR\CLSID\{DA67B8AD-E81B-4c70-9B91-B417B5E33527},5A4B57BA988B6ACB29252FB416E6596F,(Verified) Microsoft Windows
4,c:\windows\syswow64\shdocvw.dll,HKCR\CLSID\{EF4D1E1A-1C87-4AA8-8934-E68E4367468D},8F5D3B90C6272E29083AB94B20391807,(Verified) Microsoft Windows
4,c:\windows\syswow64\bthprops.cpl,HKCR\CLSID\{F08C5AC2-E722-4116-ADB7-CE41B527994B},1EAF863C2834FA19F26968354DFD7C56,(Verified) Microsoft Windows
4,c:\windows\syswow64\actioncenter.dll,HKCR\CLSID\{F56F6FDD-AA9D-4618-A949-C1B91AF43B1A},A4DAAB215FB9C90A38689DDF5698C53C,(Verified) Microsoft Windows
4,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9},035861A91B042B56C96EC15272129E9C,(Verified) Microsoft Windows
4,c:\windows\syswow64\hgcpl.dll,HKCR\CLSID\{ff363bfe-4941-4179-a81c-f3f1ca72d820},542C068A60F6D4B0393018FB30DCD4C5,(Verified) Microsoft Windows
4,c:\windows\explorer.exe,"C:\Windows\Explorer.EXE" /NOUACCHECK,2F62005FCEA7430BB871A56F7700F81C,(Verified) Microsoft Windows
4,c:\windows\system32\applockercsp.dll,HKCR\CLSID\{DECA92E0-AF85-439E-9204-86679978DA08},2981F8D8A0A02DADCAE19EC8FB6B7A52,(Verified) Microsoft Windows
4,c:\windows\syswow64\wpdshserviceobj.dll,HKCR\CLSID\{AAA288BA-9A4C-45B0-95D7-94D524869DB5},7D225DF3AF3369A35408B07187ADF9DC,(Verified) Microsoft Windows
4,c:\windows\system32\shell32.dll,HKCR\CLSID\{003e0278-eca8-4bb8-a256-3689ca1c2600},01CE3FDC3AAF5E7E6B43378899AB3953,(Verified) Microsoft Windows
4,c:\windows\syswow64\msctf.dll,MSCTF.dll,D3A21F576BD28CF1AB5EF85F67746DF5,(Verified) Microsoft Windows
4,c:\windows\syswow64\msvcrt.dll,MSVCRT.dll,F88677EE53EBADE947945C5F894EC740,(Verified) Microsoft Windows
4,c:\windows\syswow64\nsi.dll,NSI.dll,D84223729B588252D9F8BD8C996D32A1,(Verified) Microsoft Windows
4,c:\windows\syswow64\ole32.dll,ole32.dll,120FEF415AE56EDB4AB485B66015261A,(Verified) Microsoft Windows
4,c:\windows\syswow64\oleaut32.dll,OLEAUT32.dll,E865394000FE6F04072CAB0608C67DB1,(Verified) Microsoft Windows
4,c:\windows\syswow64\rpcrt4.dll,rpcrt4.dll,FD69011CA4116B6BAFED7F24837F4EF0,(Verified) Microsoft Windows
4,c:\windows\syswow64\sechost.dll,sechost.dll,4C57428054987E043D00A485EFCE90D2,(Verified) Microsoft Windows
4,c:\windows\syswow64\setupapi.dll,Setupapi.dll,D25190CE8DAE5DAE0EE94DEC896F17D5,(Verified) Microsoft Windows
4,c:\windows\syswow64\kernel32.dll,kernel32.dll,F1BCCEBC6C99E770C67D110DEF3CD509,(Verified) Microsoft Windows
4,c:\windows\syswow64\imm32.dll,IMM32.dll,CB9BFBE6A61F6A9A5CAAC18C133270CD,(Verified) Microsoft Windows
4,c:\windows\system32\wow64win.dll,wow64win.dll,137720CDB7208AA880CD5C749C2D4B11,(Verified) Microsoft Windows
4,c:\windows\system32\ws2_32.dll,WS2_32.dll,7443BB4055522A25CC73B7AC18F826FC,(Verified) Microsoft Windows
4,c:\windows\syswow64\advapi32.dll,advapi32.dll,F5F38C2FDD1A4632A4E5042C109B88E5,(Verified) Microsoft Windows
4,c:\windows\syswow64\combase.dll,combase.dll,8AF5F0A4B784EAE7901C8B937AB7411E,(Verified) Microsoft Windows
4,c:\windows\syswow64\comdlg32.dll,COMDLG32.dll,8E1D1B4EF5E8C56F20167783F7E71AC7,(Verified) Microsoft Windows
4,c:\windows\syswow64\coml2.dll,coml2.dll,7FB6FC372D58B070523D44E232460E0C,(Verified) Microsoft Windows
4,c:\windows\syswow64\gdi32.dll,gdi32.dll,9ED90819195699D64BC5E05D74D246FF,(Verified) Microsoft Windows
4,c:\windows\syswow64\gdiplus.dll,gdiplus.dll,3F4CE7D1591238E91A816EAE9D4D7E30,(Verified) Microsoft Windows
4,c:\windows\syswow64\shcore.dll,SHCORE.dll,AC18B38A8371584DE427EF6831DDC447,(Verified) Microsoft Windows
4,c:\windows\syswow64\shell32.dll,SHELL32.dll,035861A91B042B56C96EC15272129E9C,(Verified) Microsoft Windows
4,c:\windows\system32\defrag.exe,"%windir%\system32\defrag.exe" -c -h -k -g -$,FA37796FF14096BE3D8CA226601E823F,(Verified) Microsoft Windows
4,c:\windows\system32\mshtml.dll,HKCR\CLSID\{3050f3DA-98B5-11CF-BB82-00AA00BDCE0B},16D225FB93FF665B8757B7FC49318CEF,(Verified) Microsoft Windows
4,c:\windows\system32\inetcomm.dll,HKCR\CLSID\{05300401-BCBC-11d0-85E3-00C04FD85AB4},72E37F2F65E0872A42EF8FDCCA19C40F,(Verified) Microsoft Windows
4,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e6-baf9-11ce-8c82-00aa004ba90b},AEEC710364246E6EB2BC2935F62718E9,(Verified) Microsoft Windows
4,c:\windows\system32\mshtml.dll,HKCR\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B},16D225FB93FF665B8757B7FC49318CEF,(Verified) Microsoft Windows
4,c:\windows\system32\msvidctl.dll,HKCR\CLSID\{CBD30858-AF45-11D2-B6D6-00C04FBBDE6E},138F973613F9054E6DC5FB712B76F81D,(Verified) Microsoft Windows
4,c:\windows\system32\themeui.dll,themeui.dll,B4BE7FB6D85BFED1A54099A97EA4EAEE,(Verified) Microsoft Windows
4,c:\windows\system32\shell32.dll,shell32.dll,01CE3FDC3AAF5E7E6B43378899AB3953,(Verified) Microsoft Windows
4,c:\windows\system32\ie4uinit.exe,C:\Windows\System32\ie4uinit.exe -UserConfig,14AE2476F5B2D8C262C4019A63A3660F,(Verified) Microsoft Windows
4,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e5-baf9-11ce-8c82-00aa004ba90b},AEEC710364246E6EB2BC2935F62718E9,(Verified) Microsoft Windows
4,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e2-baf9-11ce-8c82-00aa004ba90b},AEEC710364246E6EB2BC2935F62718E9,(Verified) Microsoft Windows
